Date,Year,MonthNumber,MonthName,Quarter,MonthSort,IsWorkday
19/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
20/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
21/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
22/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
23/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
24/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
25/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
26/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
27/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
28/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
29/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
01/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
02/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
03/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
04/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
05/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
06/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
07/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
08/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
09/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
10/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
11/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
12/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
13/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
14/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
15/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
16/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
17/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
18/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
19/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
20/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
21/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
22/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
23/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
24/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
25/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
26/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
27/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,0
28/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
29/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
30/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
31/03/2016 12:00:00 AM,2016,3,Mar,Q1,201603,1
01/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
02/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
03/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
04/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
05/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
06/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
07/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
08/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
09/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
10/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
11/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
12/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
13/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
14/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
15/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
16/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
17/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
18/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
19/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
20/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
21/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
22/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
23/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
24/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
25/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
26/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
27/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
28/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
29/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,1
30/04/2016 12:00:00 AM,2016,4,Apr,Q2,201604,0
01/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
02/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
03/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
04/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
05/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
06/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
07/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
08/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
09/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
10/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
11/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
12/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
13/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
14/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
15/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
16/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
17/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
18/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
19/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
20/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
21/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
22/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
23/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
24/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
25/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
26/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
27/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
28/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
29/05/2016 12:00:00 AM,2016,5,May,Q2,201605,0
30/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
31/05/2016 12:00:00 AM,2016,5,May,Q2,201605,1
01/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
02/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
03/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
04/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
05/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
06/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
07/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
08/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
09/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
10/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
11/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
12/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
13/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
14/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
15/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
16/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
17/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
18/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
19/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
20/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
21/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
22/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
23/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
24/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
25/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
26/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,0
27/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
28/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
29/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
30/06/2016 12:00:00 AM,2016,6,Jun,Q2,201606,1
01/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
02/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
03/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
04/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
05/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
06/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
07/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
08/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
09/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
10/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
11/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
12/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
13/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
14/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
15/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
16/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
17/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
18/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
19/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
20/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
21/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
22/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
23/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
24/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
25/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
26/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
27/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
28/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
29/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,1
30/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
31/07/2016 12:00:00 AM,2016,7,Jul,Q3,201607,0
01/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
02/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
03/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
04/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
05/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
06/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
07/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
08/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
09/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
10/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
11/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
12/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
13/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
14/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
15/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
16/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
17/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
18/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
19/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
20/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
21/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
22/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
23/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
24/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
25/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
26/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
27/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
28/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,0
29/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
30/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
31/08/2016 12:00:00 AM,2016,8,Aug,Q3,201608,1
01/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
02/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
03/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
04/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
05/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
06/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
07/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
08/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
09/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
10/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
11/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
12/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
13/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
14/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
15/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
16/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
17/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
18/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
19/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
20/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
21/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
22/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
23/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
24/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
25/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,0
26/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
27/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
28/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
29/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
30/09/2016 12:00:00 AM,2016,9,Sep,Q3,201609,1
01/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
02/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
03/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
04/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
05/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
06/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
07/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
08/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
09/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
10/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
11/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
12/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
13/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
14/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
15/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
16/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
17/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
18/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
19/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
20/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
21/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
22/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
23/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
24/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
25/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
26/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
27/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
28/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
29/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
30/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,0
31/10/2016 12:00:00 AM,2016,10,Oct,Q4,201610,1
01/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
02/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
03/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
04/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
05/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
06/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
07/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
08/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
09/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
10/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
11/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
12/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
13/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
14/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
15/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
16/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
17/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
18/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
19/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
20/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
21/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
22/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
23/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
24/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
25/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
26/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
27/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,0
28/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
29/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
30/11/2016 12:00:00 AM,2016,11,Nov,Q4,201611,1
01/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
02/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
03/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
04/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
05/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
06/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
07/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
08/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
09/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
10/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
11/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
12/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
13/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
14/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
15/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
16/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
17/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
18/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
19/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
20/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
21/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
22/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
23/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
24/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
25/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
26/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
27/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
28/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
29/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
30/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,1
31/12/2016 12:00:00 AM,2016,12,Dec,Q4,201612,0
01/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
02/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
03/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
04/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
05/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
06/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
07/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
08/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
09/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
10/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
11/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
12/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
13/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
14/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
15/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
16/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
17/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
18/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
19/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
20/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
21/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
22/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
23/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
24/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
25/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
26/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
27/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
28/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
29/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,0
30/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
31/01/2017 12:00:00 AM,2017,1,Jan,Q1,201701,1
01/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
02/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
03/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
04/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,0
05/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,0
06/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
07/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
08/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
09/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
10/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
11/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,0
12/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,0
13/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
14/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
15/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
16/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
17/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
18/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,0
19/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,0
20/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
21/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
22/02/2017 12:00:00 AM,2017,2,Feb,Q1,201702,1
